Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
BIOFILCHEM.NS,2024-10-09,77,58.66,74.93,,91.87,Long,Open
BIRLAPREC.BO,2024-10-09,70,61.0,66.32,,75.9,Long,Open
BITL.BO,2024-08-12,2,0.86,1.47,,1.57,Long,Open
BLIL.BO,2024-10-09,85,77.5,82.27,,99.75,Long,Open
BLISSGVS.NS,2024-10-09,129,119.4,127.72,,142.85,Long,Open
BLOOM.BO,2024-09-18,16,10.67,10.81,,12.95,Long,Open
BLUECHIP.NS,2024-09-30,6,4.75,5.81,,6.37,Long,Open
BLUECHIPT.BO,2024-10-08,161,156.1,161.48,,168.1,Long,Open
BLUECLOUDS.BO,2024-09-13,188,9.5,190.01,,196.95,Long,Open
BLUECOAST.BO,2024-01-12,12,4.62,4.63,,5.31,Long,Open
BLUEDART.NS,2024-09-30,8645,7537.05,8123.75,,9488.7,Long,Open
BLUESTARCO.NS,2024-10-09,2009,1539.1,1938.86,,2199.55,Long,Open
BNALTD.BO,2024-10-01,599,539.6,585.21,,621.85,Long,Open
BNL.BO,2024-09-11,91,42.95,82.38,,93.79,Long,Open
BNRSEC.BO,2024-10-08,175,132.0,164.25,,183.0,Long,Open
BNRUDY.BO,2024-10-09,80,73.0,74.8,,80.19,Long,Open
BOMBWIR.BO,2024-10-07,81,62.99,60.25,,68.99,Long,Open
BOMDYEING.NS,2024-10-08,224,198.99,212.83,,237.86,Long,Open
BOSCHLTD.NS,2024-08-22,38606,18600.0,32216.51,,32559.75,Long,Open
BPL.NS,2024-10-04,111,106.2,106.82,,112.26,Long,Open
BRADYM.BO,2024-10-09,2066,1060.0,1919.04,,2289.35,Long,Open
BRAWN.BO,2024-09-27,21,17.56,19.24,,24.32,Long,Open
BRIDGESE.BO,2024-08-30,5,1.8,3.66,,4.0,Long,Open
BSE.NS,2024-10-07,4181,2115.0,3900.79,,4260.0,Long,Open
BSHSL.NS,2024-10-08,178,163.0,164.55,,202.54,Long,Open
BTTL.BO,2024-10-01,51,41.0,50.28,,73.8,Long,Open
BUTTERFLY.NS,2024-09-19,906,674.9,1138.18,,1250.0,Long,Open
BVCL.NS,2024-10-01,60,48.65,58.69,,64.38,Long,Open
BYKE.NS,2024-10-08,70,67.1,65.14,,74.57,Long,Open
CALCOM.BO,2024-10-09,121,104.0,121.5,,127.5,Long,Open
CAMEXLTD.BO,2024-09-24,55,56.79,51.84,,55.8,Long,Open
CAMS.BO,2024-10-09,4409,4049.05,4390.95,,4594.8,Long,Open
CANFINHOME.NS,2024-10-08,870,833.0,831.05,,925.45,Long,Open
CAPACITE.NS,2024-10-08,386,270.25,362.05,,415.0,Long,Open
CAPLIPOINT.NS,2024-10-01,1904,1225.0,1952.19,,2109.95,Long,Open
CAPRO.BO,2024-10-08,49,48.24,48.23,,60.62,Long,Open
CAPTRUST.NS,2024-10-09,131,118.5,127.18,,179.9,Long,Open
CAREERP.NS,2024-10-01,499,471.0,484.58,,515.0,Long,Open
CARERATING.NS,2024-08-08,1225,831.2,975.75,,1002.0,Long,Open
CARNATIN.BO,2024-09-02,8,6.5,6.26,,6.26,Long,Open
CATVISION.BO,2024-10-08,25,22.1,24.37,,27.87,Long,Open
CCLINTER.BO,2024-10-08,34,28.55,31.03,,36.42,Long,Open
CDSL.NS,2024-10-09,1472,1344.6,1406.24,,1484.95,Long,Open
CEEJAY.BO,2024-10-08,261,171.05,241.41,,282.7,Long,Open
CEENIK.BO,2024-06-28,1432,9.76,721.49,,767.0,Long,Open
CEETAIN.BO,2024-10-09,42,37.1,41.4,,47.0,Long,Open
CEINSYSTECH.BO,2024-10-03,864,396.5,695.0,,755.0,Long,Open
CELEBRITY.NS,2024-10-08,17,15.61,15.51,,19.9,Long,Open
CENLUB.BO,2024-09-27,609,343.55,451.46,,491.6,Long,Open
CENTENKA.NS,2024-10-09,653,606.0,646.74,,765.0,Long,Open
CENTEXT.NS,2024-10-09,25,22.6,23.79,,24.65,Long,Open
CGPOWER.NS,2024-10-07,804,658.75,722.29,,814.4,Long,Open
CGVAK.BO,2024-10-03,303,322.0,288.99,,343.9,Long,Open
CHALET.NS,2024-10-08,891,753.65,835.49,,896.5,Long,Open
CHANDRIMA.BO,2024-09-05,42,6.61,28.15,,29.96,Long,Open
CHDCHEM.BO,2024-10-09,7,5.56,6.77,,7.0,Long,Open
CHEMFAB.NS,2024-10-08,1081,500.45,994.5,,1074.65,Long,Open
CHEMOPH.BO,2024-10-09,72,59.58,64.83,,71.73,Long,Open
CHENNPETRO.NS,2024-09-20,921,794.3,868.51,,914.0,Long,Open
CHLLTD.BO,2024-10-08,36,34.33,31.02,,37.5,Long,Open
CHOICEIN.BO,2024-10-09,472,359.9,460.76,,488.0,Long,Open
CHOLAFIN.NS,2024-10-08,1562,1302.5,1486.41,,1652.0,Long,Open
CHORDIA.BO,2024-10-08,90,81.21,84.01,,93.0,Long,Open
CHOWGULSTM.BO,2024-10-08,27,24.92,24.94,,27.88,Long,Open
CIANAGRO.BO,2024-08-07,190,34.5,39.79,,44.49,Long,Open
CIFL.BO,2024-09-16,153,97.55,136.85,,170.8,Long,Open
CIGNITITEC.NS,2024-05-15,1392,516.6,1302.94,,1384.0,Long,Open
CILSEC.BO,2024-09-17,60,47.33,58.77,,70.6,Long,Open
CINEVISTA.NS,2024-10-08,20,16.01,20.07,,23.0,Long,Open
CIPLA.NS,2024-07-02,1681,852.0,1482.63,,1582.0,Long,Open
CITADEL.BO,2024-10-07,56,35.02,52.31,,63.41,Long,Open
CITYMAN.BO,2024-10-08,22,18.52,20.4,,22.46,Long,Open
CLFL.BO,2024-08-28,20,12.62,13.41,,26.46,Long,Open
CMICABLES.NS,2024-08-26,6,6.6,4.33,,4.67,Long,Open
CNIRESLTD.BO,2024-10-04,14,7.03,12.51,,14.19,Long,Open
COCHINM.BO,2024-10-09,323,287.0,315.76,,326.75,Long,Open
COCHINSHIP.NS,2024-10-09,1655,1505.0,1632.5,,1935.0,Long,Open
COFORGE.NS,2024-08-14,7377,4756.55,5824.16,,6425.0,Long,Open
COLPAL.NS,2024-06-28,3713,1434.6,2840.78,,2879.05,Long,Open
COMFINCAP.BO,2024-10-08,11,10.2,9.87,,11.96,Long,Open
COMPINFO.NS,2024-09-30,3,2.95,2.49,,2.67,Long,Open
COMPUSOFT.NS,2024-10-09,31,27.62,29.99,,41.5,Long,Open
CONCORD.BO,2024-09-25,37,31.7,36.76,,38.8,Long,Open
CONTICON.BO,2024-10-09,12,10.65,11.73,,12.99,Long,Open
CONTILI.BO,2024-08-20,296,88.0,183.2,,199.5,Long,Open
CONTPTR.BO,2024-10-09,101,92.8,96.71,,107.9,Long,Open
CONTROLPR.NS,2024-09-12,809,796.4,799.11,,869.95,Long,Open
CORDSCABLE.NS,2024-10-08,210,195.8,192.71,,237.5,Long,Open
COROENGG.BO,2024-09-17,61,49.64,55.7,,55.7,Long,Open
COSCO.BO,2024-10-08,392,302.05,353.47,,375.0,Long,Open
COUNCODOS.NS,2024-10-08,7,5.2,6.64,,7.44,Long,Open
CRANESSOFT.BO,2024-10-09,4,4.02,4.21,,6.66,Long,Open
CRANEX.BO,2024-10-08,156,80.38,148.65,,168.7,Long,Open
CRAVATEX.BO,2024-09-12,461,385.0,574.0,,619.0,Long,Open
CREATIVE.NS,2024-10-08,875,665.15,801.61,,889.25,Long,Open
CROMPTON.NS,2024-10-08,437,412.9,424.7,,455.55,Long,Open
CSL.BO,2024-10-08,12,8.81,10.1,,12.0,Long,Open
CSURGSU.BO,2024-10-03,136,102.0,129.8,,142.0,Long,Open
CTCL.BO,2024-10-08,300,270.0,262.58,,300.0,Long,Open
CUBEXTUB.NS,2024-10-09,106,90.1,99.07,,107.06,Long,Open
CUMMINSIND.NS,2024-10-08,3762,3607.9,3624.65,,3927.0,Long,Open
CYBERMEDIA.NS,2024-10-08,30,24.47,25.62,,28.61,Long,Open
DALMIASUG.NS,2024-10-08,553,376.8,531.0,,585.0,Long,Open
DANLAW.BO,2024-10-09,1939,1745.0,1939.15,,1939.15,Long,Open
DANUBE.BO,2024-10-07,6,4.01,5.6,,6.1,Long,Open
DARJEELING.BO,2024-09-10,15,4.75,7.68,,7.68,Long,Open
DATAMATICS.NS,2024-10-09,620,558.0,588.32,,628.0,Long,Open
DBCORP.NS,2024-10-07,356,306.25,339.03,,371.8,Long,Open
DBL.NS,2024-09-23,503,475.0,539.34,,579.35,Long,Open
DBSTOCKBRO.NS,2024-10-09,54,43.61,48.79,,55.66,Long,Open
DCAL.NS,2024-10-09,179,161.21,175.13,,212.15,Long,Open
DCI.NS,2024-10-01,392,341.2,345.86,,411.75,Long,Open
DCM.NS,2024-10-08,93,86.0,88.56,,97.85,Long,Open
DCW.NS,2024-10-08,98,50.0,93.74,,111.18,Long,Open
DECOMIC.BO,2024-09-26,80,81.2,81.05,,90.91,Long,Open
DECPO.BO,2024-08-12,10,16.89,8.4,,8.4,Long,Open
DEEPENR.NS,2024-09-23,312,161.56,282.43,,335.0,Long,Open
DHAMPURE.BO,2024-10-07,93,77.99,89.4,,96.6,Long,Open
DHANCOT.BO,2024-10-09,102,90.3,95.31,,111.45,Long,Open
DHANI.NS,2024-10-08,64,48.41,48.94,,54.1,Long,Open
DHENUBUILD.BO,2024-05-13,7,1.39,2.15,,2.21,Long,Open
DHRUVCA.BO,2024-10-08,411,359.0,402.84,,452.55,Long,Open
DIAMINESQ.BO,2024-10-09,543,505.0,537.11,,580.25,Long,Open
DIAMONDYD.NS,2024-09-18,1129,746.7,817.33,,844.7,Long,Open
DIANATEA.BO,2024-10-08,47,23.5,43.35,,53.8,Long,Open
DIVISLAB.NS,2024-08-21,5990,3540.3,4792.05,,4963.35,Long,Open
DIXON.NS,2024-10-08,14805,10620.0,13747.85,,14594.45,Long,Open
DLTNCBL.BO,2024-09-30,716,490.0,610.99,,723.0,Long,Open
DODLA.BO,2024-09-10,1176,876.15,1238.65,,1309.6,Long,Open
DOLLAR.NS,2024-10-08,520,467.15,494.14,,554.25,Long,Open
DONEAR.NS,2024-10-09,113,104.96,109.89,,124.99,Long,Open
DPABHUSHAN.NS,2024-10-09,1764,1530.05,1662.04,,1788.0,Long,Open
DPSCLTD.NS,2024-10-08,19,17.67,18.42,,21.74,Long,Open
DPWIRES.NS,2024-10-09,415,383.0,398.79,,422.0,Long,Open
DRA.BO,2024-09-20,48,33.6,51.51,,62.55,Long,Open
DRAGARWQ.BO,2024-10-08,5052,2800.0,4734.0,,5150.0,Long,Open
DREDGECORP.NS,2024-09-13,1153,718.9,851.28,,955.0,Long,Open
DRL.BO,2020-12-15,18,5.11,10.0,,10.0,Long,Open
DSSL.NS,2024-10-09,1395,1246.35,1382.55,,1420.2,Long,Open
DYNAMICP.BO,2024-10-09,46,42.67,45.62,,50.07,Long,Open
DYNAMIND.BO,2024-10-09,102,85.0,99.92,,106.15,Long,Open
DYNAVSN.BO,2024-10-08,404,267.0,359.25,,444.0,Long,Open
DYNPRO.NS,2024-09-30,407,235.0,368.44,,449.0,Long,Open
E2E.NS,2024-10-03,2889,980.6,2970.2,,3485.0,Long,Open
EASEMYTRIP.NS,2024-10-08,34,32.5,32.07,,44.38,Long,Open
EASTRED.BO,2024-10-09,46,40.0,45.49,,49.95,Long,Open
ECLERX.NS,2024-09-25,3120,2325.85,2804.5,,3118.0,Long,Open
ECS.BO,2024-09-13,15,2.17,14.79,,14.79,Long,Open
ECSTSTL.BO,2024-10-08,22,20.01,20.82,,24.15,Long,Open
EIHOTEL.NS,2024-09-23,407,393.35,367.61,,406.4,Long,Open
EIMCOELECO.NS,2024-10-09,2973,2665.55,2871.86,,3050.9,Long,Open
EKC.NS,2024-10-08,202,112.0,181.09,,205.45,Long,Open
ELAND.BO,2024-10-09,14,12.11,13.52,,14.74,Long,Open
ELANTAS.BO,2024-08-20,14223,7700.05,11584.13,,12438.0,Long,Open
ELEFLOR.BO,2024-10-08,7,5.37,6.77,,7.68,Long,Open
ELGIEQUIP.NS,2024-10-09,673,624.7,657.2,,698.9,Long,Open
ELIXIR.BO,2024-10-09,156,100.15,147.88,,221.0,Long,Open
ELNET.BO,2024-08-06,362,210.05,364.51,,419.75,Long,Open
EMAINDIA.BO,2024-10-01,34,29.75,32.54,,34.14,Long,Open
EMERALD.BO,2024-10-04,75,58.0,69.08,,77.18,Long,Open
EMMESSA.BO,2024-10-07,45,36.23,40.6,,44.98,Long,Open
EMPIND.BO,2024-10-08,1059,1020.0,1039.29,,1184.4,Long,Open
ENBETRD.BO,2024-09-09,12,11.13,10.92,,12.5,Long,Open
ENDURANCE.NS,2024-10-09,2320,2158.25,2257.59,,2589.0,Long,Open
ENERGYDEV.NS,2024-10-08,24,23.0,22.71,,24.99,Long,Open
ENGINERSIN.NS,2024-10-08,202,198.0,191.33,,222.48,Long,Open
ENKEIWHEL.BO,2024-10-08,705,643.0,665.0,,752.0,Long,Open
ENVAIREL.BO,2024-10-07,161,142.25,156.07,,168.0,Long,Open
EPIC.BO,2024-05-08,61,7.65,5.99,,11.18,Long,Open
EPL.NS,2024-09-20,269,169.6,245.35,,269.0,Long,Open
ERIS.NS,2024-09-30,1423,987.1,1288.25,,1349.0,Long,Open
ESCORTS.NS,2024-10-09,4045,3621.0,3948.15,,4420.0,Long,Open
ESTER.NS,2024-10-09,147,104.57,145.88,,178.0,Long,Open
ETIL.BO,2024-10-09,9,8.15,8.66,,9.75,Long,Open
ETT.BO,2024-10-08,17,16.0,14.96,,18.3,Long,Open
EXIDEIND.NS,2024-10-08,519,454.05,482.83,,515.65,Long,Open
EXPLICITFIN.BO,2024-10-04,7,5.77,6.49,,7.44,Long,Open
FCL.NS,2024-10-08,408,345.85,384.94,,438.95,Long,Open
FCSSOFT.NS,2024-10-08,4,3.32,3.41,,3.92,Long,Open
FDC.NS,2024-10-09,532,500.55,520.64,,658.85,Long,Open
FELDVR.BO,2024-10-07,5,4.95,5.09,,5.46,Long,Open
FERMENTA.BO,2024-10-08,308,,282.86,,310.0,Long,Open
FILTRA.BO,2024-10-09,90,71.51,84.54,,89.75,Long,Open
FINELINE.BO,2024-09-02,110,59.93,95.63,,103.49,Long,Open
FINPIPE.NS,2024-10-07,286,279.0,279.58,,297.8,Long,Open
FISCHER.BO,2024-10-07,673,573.6,642.78,,690.0,Long,Open
FLFL.NS,2024-09-23,3,1.8,2.12,,2.45,Long,Open
FLUIDOM.BO,2024-10-09,643,601.6,631.25,,756.0,Long,Open
FLUOROCHEM.NS,2024-10-09,4365,3105.1,4221.01,,4450.0,Long,Open
FMNL.NS,2024-10-03,11,5.89,9.89,,14.18,Long,Open
FOCUS.NS,2024-09-19,129,138.53,106.32,,128.79,Long,Open
FORBESCO.BO,2024-09-17,676,567.05,671.45,,734.0,Long,Open
