Date/Time,Ticker,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-11-25,GANGESSECU.NS,,,BB,,,ZZ,205.57,0.0,7.0,5.0,4.0,196.71,203.21,209.72,,3525.0,_W,100.0,1.0,,5.0,5.0,230.08,153.0,,BB_W,210.99000549316406,19.0,0.02636574156328292
2024-11-25,GAYAHWS.NS,,ATR,,,,ZZ,1.77,0.0,26.0,0.0,0.0,1.64,1.75,1.85,,3525.0,_UC,100.0,1.0,,20.0,20.0,1.77,1.15,,ATR_UC,,1613.0,
2024-11-25,GCMCAPI.BO,,,BB,,,ZZ,7.0,0.0,10.0,0.0,4.0,6.85,7.05,7.25,,3525.0,_W,100.0,1.0,,4.0,4.0,7.17,5.89,,BB_W,6.800000190734863,901.0,-0.02857140132359096
2024-11-25,GENESYS.NS,,ATR,,,,ZZ,822.0,0.0,10.0,3.0,2.0,756.84,790.54,824.25,,3525.0,_BW,100.0,1.0,,6.0,6.0,865.0,666.35,,ATR_BW,893.0999755859375,6.0,0.08649632066415754
2024-11-25,GGENG.BO,,,,EW,,ZZ,2.0,0.0,19.0,4.0,2.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,1.75,6.0,6.0,2.25,1.56,,EW_DC,1.8700000047683716,2273.0,-0.06499999761581421
2024-11-25,GICHSGFIN.NS,,,BB,,,,209.61,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,277.69,200.1,,BB_DC,218.39999389648438,105.0,0.04193499306561882
2024-11-25,GICRE.NS,,,,,LR,ZZ,394.35,0.0,11.0,0.0,5.0,377.6,388.29,398.97,,3525.0,_W,100.0,1.0,,6.0,6.0,397.9,347.0,,LR_W,399.20001220703125,21.0,0.01229875036650495
2024-11-25,GILLETTE.NS,,ATR,,,,,10443.15,,,0.0,0.0,,,,,3525.0,_UC,100.0,1.0,,,,10699.0,8090.0,,ATR_UC,9775.0,0.0,-0.06397973791432658
2024-11-25,GITARENEW.BO,,,,EW,,,161.0,,,4.0,5.0,,,,,3525.0,_UC,100.0,1.0,150.0,,,190.85,142.05,,EW_UC,161.8000030517578,53.0,0.004968963054396351
2024-11-25,GLCL.BO,,,BB,,,,34.82,,,,1.0,,,,,3525.0,_W,100.0,1.0,,,,41.39,31.87,,BB_W,36.189998626708984,339.0,0.03934516446608225
2024-11-25,GLOBALVECT.NS,,,,EW,,,237.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,215.0,,,315.95,215.0,,EW_BW,261.0,45.0,0.10126582278481013
2024-11-25,GLOBUSCON.BO,,,,EW,,,19.0,,,4.0,4.0,,,,,3525.0,_W,100.0,1.0,16.9,,,24.49,16.75,,EW_W,18.5,444.0,-0.02631578947368421
2024-11-25,GMDCLTD.NS,,,BB,,,,344.2,,,3.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,377.45,319.05,,BB_DC,352.75,40.0,0.024840209180708926
2024-11-25,GMRINFRA.NS,,,,EW,,ZZ,80.0,0.0,47.0,1.0,1.0,77.0,79.88,82.76,,3525.0,_BW,100.0,1.0,74.12,6.0,6.0,98.23,74.12,,EW_BW,81.91000366210938,170.0,0.023875045776367187
2024-11-25,GODAVARI.BO,,,BB,,,,117.4,,,1.0,13.0,,,,,3525.0,_DC,100.0,1.0,,,,155.0,106.0,,BB_DC,117.5,88.0,0.0008517887563883672
2024-11-25,GPTINFRA.NS,,,BB,,LR,ZZ,140.34,0.0,14.0,0.0,1.0,134.57,140.61,146.66,,3525.0,_DC,100.0,1.0,,5.0,5.0,193.75,115.1,,BBLR_DC,146.99000549316406,40.0,0.047384961473308104
2024-11-25,GRASIM.NS,,,,EW,,,2630.0,,,0.0,2.0,,,,,3525.0,_BW,100.0,1.0,2472.05,,,2833.0,2472.05,,EW_BW,2583.800048828125,6.0,-0.017566521358127377
2024-11-25,GRAVISSHO.BO,,,BB,,,ZZ,43.85,0.0,8.0,2.0,5.0,0.0,0.0,0.0,,3525.0,_W,100.0,1.0,,6.0,6.0,52.0,39.98,,BB_W,45.459999084472656,258.0,0.03671605665844139
2024-11-25,GREENLAM.NS,,ATR,,EW,,,540.0,,,3.0,1.0,,,,,3525.0,_UC,100.0,1.0,503.0,,,579.0,490.0,,ATREW_UC,546.0,20.0,0.011111111111111112
2024-11-25,GRSE.NS,,,,EW,,,1443.0,,,2.0,2.0,,,,,3525.0,_DC,100.0,1.0,1371.0,,,2833.8,1370.0,,EW_DC,1707.550048828125,14.0,0.18333336717125778
2024-11-25,GUJCMDS.BO,,,,EW,,,303.0,,,0.0,0.0,,,,,3525.0,_BW,100.0,1.0,274.35,,,540.6,274.35,,EW_BW,350.70001220703125,35.0,0.15742578286148928
2024-11-25,GUJCONT.BO,,,,EW,,,170.0,,,0.0,0.0,,,,,3525.0,_W,100.0,1.0,161.4,,,199.5,161.4,,EW_W,180.0,116.0,0.058823529411764705
2024-11-25,GUJTHEM.BO,,,,EW,,ZZ,328.0,0.0,11.0,3.0,,365.5,376.65,387.8,,3525.0,_W,100.0,1.0,275.1,5.0,5.0,390.0,253.5,,EW_W,328.75,13.0,0.0022865853658536584
2024-11-25,HARIAEXPO.BO,,,,EW,,,6.0,,,1.0,3.0,,,,,3525.0,_W,100.0,1.0,5.29,,,9.36,3.87,,EW_W,5.820000171661377,469.0,-0.029999971389770508
2024-11-25,HAVELLS.NS,,,,,LR,ZZ,1708.15,0.0,42.0,0.0,2.0,1648.75,1684.22,1719.7,,3525.0,_DC,100.0,1.0,,6.0,6.0,1728.0,1586.75,,LR_DC,1718.75,8.0,0.006205544009600977
2024-11-25,HDFCBANK.NS,,,BB,,,ZZ,1785.6,0.0,39.0,0.0,0.0,1706.59,1762.45,1818.31,,3525.0,_W,100.0,1.0,,33.0,33.0,1803.55,1613.0,,BB_W,1805.4000244140625,6.0,0.011088723350169463
2024-11-25,HESTERBIO.NS,,ATR,,,,,2645.6,,,3.0,3.0,,,,,3525.0,_DC,100.0,1.0,,,,2786.1,2201.0,,ATR_DC,2607.199951171875,2.0,-0.014514684316648364
2024-11-25,HGINFRA.NS,,,BB,,,ZZ,1337.2,0.0,14.0,0.0,2.0,1288.57,1320.64,1352.71,,3525.0,_DC,100.0,1.0,,6.0,6.0,1879.9,1177.7,,BB_DC,1339.4000244140625,6.0,0.0016452470939743154
2024-11-25,HINDPETRO.NS,,,BB,,,,376.85,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,457.15,354.9,,BB_DC,379.70001220703125,46.0,0.007562723118034303
2024-11-25,HINDWAREAP.NS,,,BB,,,ZZ,292.75,0.0,23.0,0.0,1.0,285.4,290.49,295.58,,3525.0,_DC,100.0,1.0,,4.0,4.0,477.0,249.35,,BB_DC,296.3999938964844,23.0,0.012467955239912468
2024-11-25,HITECHCORP.NS,,,BB,,,,237.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,351.35,227.3,,BB_DC,237.64999389648438,103.0,0.002742590280524789
2024-11-25,HITTCO.BO,,,,EW,,,15.0,,,6.0,5.0,,,,,3525.0,_AT,100.0,1.0,13.73,,,15.98,12.9,,EW_AT,14.5,476.0,-0.03333333333333333
2024-11-25,HLEGLAS.BO,,,,EW,,,376.0,,,2.0,,,,,,3525.0,_UC,100.0,1.0,353.05,,,427.25,350.05,,EW_UC,387.04998779296875,39.0,0.02938826540683178
2024-11-25,HOWARHO.BO,,,BB,,,ZZ,26.2,0.0,13.0,7.0,5.0,25.05,26.16,27.27,,3525.0,_DC,100.0,1.0,,4.0,4.0,33.5,22.66,,BB_DC,27.030000686645508,282.0,0.03167941552082094
2024-11-25,HPL.NS,,,,EW,,,519.0,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,473.5,,,694.0,436.0,,EW_W,550.2000122070312,12.0,0.06011563045670761
2024-11-25,HRYNSHP.BO,,,,EW,,,124.0,,,0.0,0.0,,,,,3525.0,_DC,100.0,1.0,113.0,,,156.9,113.0,,EW_DC,138.5,91.0,0.11693548387096774
2024-11-25,HUDCO.NS,,,BB,,,,217.04,,,3.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,353.7,192.11,,BB_W,229.50999450683594,40.0,0.057454821723350286
2024-11-25,ICICIBANK.NS,,,,,LR,,1300.95,,,10.0,6.0,,,,,3525.0,_W,100.0,1.0,,,,1335.35,1232.55,,LR_W,1294.800048828125,15.0,-0.00472727712200703
2024-11-25,IDBI.NS,,,BB,,,,81.3,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,87.45,74.9,,BB_DC,83.12000274658203,156.0,0.022386257645535475
2024-11-25,INDIANB.NS,,ATR,,EW,,,565.0,,,0.0,0.0,,,,,3525.0,_UC,100.0,1.0,504.5,,,598.0,487.35,,ATREW_UC,565.75,13.0,0.001327433628318584
2024-11-25,INDIANHUME.NS,,,BB,,,ZZ,398.35,0.0,9.0,1.0,1.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,,4.0,4.0,613.7,372.6,,BB_DC,422.6499938964844,39.0,0.06100161640889758
2024-11-25,INDIGO.NS,,,,,LR,ZZ,4244.5,0.0,49.0,0.0,4.0,4172.33,4222.4,4272.46,,3525.0,_W,100.0,1.0,,6.0,6.0,4263.1,3780.0,,LR_W,4336.35009765625,2.0,0.02163979212068559
2024-11-25,INDOAMIN.BO,,,BB,,,,168.25,,,2.0,4.0,,,,,3525.0,_W,100.0,1.0,,,,247.9,157.0,,BB_W,177.0,89.0,0.05200594353640416
2024-11-25,IRB.NS,,,BB,EW,,,51.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,45.06,,,72.0,45.06,,EWBB_DC,53.2400016784668,168.0,0.04392160153856464
2024-11-25,ISEC.NS,,,,,LR,ZZ,873.05,0.0,42.0,4.0,5.0,0.0,0.0,0.0,,3525.0,_UC,100.0,1.0,,28.0,28.0,922.45,820.1,,LR_UC,873.4500122070312,19.0,0.00045817789019104917
2024-11-25,ISHANCH.BO,,,,EW,,,56.0,,,2.0,5.0,,,,,3525.0,_UC,100.0,1.0,52.1,,,64.4,49.9,,EW_UC,55.4900016784668,164.0,-0.009107112884521484
2024-11-25,ISHITADR.BO,,,BB,,,ZZ,86.06,0.0,10.0,0.0,0.0,74.2,81.07,87.94,,3525.0,_W,100.0,1.0,,5.0,5.0,90.65,65.55,,BB_W,85.55000305175781,49.0,-0.0059260626102973476
2024-11-25,ITDCEM.NS,,,BB,,,,504.55,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,694.3,480.0,,BB_DC,515.5499877929688,41.0,0.021801581197044374
2024-11-25,JAICORPLTD.NS,,ATR,BB,,LR,,342.45,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,357.0,288.1,,ATRBBLR_DC,365.45001220703125,18.0,0.06716312514828811
2024-11-25,JETFREIGHT.NS,,,,EW,,,15.0,,,2.0,5.0,,,,,3525.0,_UC,100.0,1.0,13.8,,,24.8,13.41,,EW_UC,14.460000038146973,629.0,-0.035999997456868486
2024-11-25,JKIL.NS,,,,EW,,,755.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,671.25,,,903.95,671.25,,EW_DC,757.0,12.0,0.0026490066225165563
2024-11-25,JUBLINGREA.NS,,,,,LR,ZZ,710.35,0.0,10.0,0.0,1.0,681.3,701.21,721.12,,3525.0,_DC,100.0,1.0,,4.0,4.0,837.0,642.0,,LR_DC,741.2000122070312,15.0,0.04342931260228229
2024-11-25,JUPITERIN.BO,,,,EW,,,47.0,,,1.0,1.0,,,,,3525.0,_UC,100.0,1.0,43.45,,,57.68,33.65,,EW_UC,50.5,75.0,0.07446808510638298
2024-11-25,JUSTDIAL.NS,,,BB,,,,1116.15,,,3.0,4.0,,,,,3525.0,_DC,100.0,1.0,,,,1395.0,1018.65,,BB_DC,1123.6500244140625,10.0,0.006719548818763077
2024-11-25,JWL.NS,,,BB,EW,,,457.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,422.3,,,748.1,422.3,,EWBB_DC,489.5,29.0,0.0711159737417943
2024-11-25,KAKTEX.BO,,,,EW,,,23.0,,,3.0,3.0,,,,,3525.0,_UC,100.0,1.0,21.5,,,27.1,18.3,,EW_UC,22.969999313354492,213.0,-0.00130437768023947
2024-11-25,KAMATHOTEL.NS,,,BB,,,ZZ,206.33,0.0,18.0,4.0,1.0,204.81,208.21,211.61,,3525.0,_W,100.0,1.0,,4.0,4.0,238.0,175.0,,BB_W,212.02999877929688,32.0,0.02762564231714662
2024-11-25,KANANIIND.NS,,,,EW,,,3.0,,,4.0,6.0,,,,,3525.0,_W,100.0,1.0,2.55,,,3.18,2.55,,EW_W,2.9200000762939453,2222.0,-0.026666641235351562
2024-11-25,KAPILRAJ.BO,,,BB,,,,43.37,,,1.0,2.0,,,,,3525.0,_W,100.0,1.0,,,,68.66,35.94,,BB_W,45.0,135.0,0.037583583121973775
2024-11-25,KAPSTON.NS,,,BB,,,ZZ,284.75,0.0,10.0,3.0,3.0,270.91,282.28,293.66,,3525.0,_W,100.0,1.0,,6.0,6.0,319.0,185.0,,BB_W,276.6000061035156,10.0,-0.028621576458241878
2024-11-25,KEYCORP.BO,,,,EW,,,264.0,,,1.0,1.0,,,,,3525.0,_W,100.0,1.0,251.1,,,354.5,251.1,,EW_W,276.1000061035156,78.0,0.0458333564527107
2024-11-25,KIRLFER.BO,,,BB,,,,608.15,,,5.0,5.0,,,,,3525.0,_DC,100.0,1.0,,,,830.0,550.55,,BB_DC,592.9500122070312,17.0,-0.024993813685716893
2024-11-25,KIRLOSENG.NS,,,,EW,,,1115.0,,,3.0,4.0,,,,,3525.0,_DC,100.0,1.0,1039.65,,,1404.85,1001.0,,EW_DC,1149.25,9.0,0.03071748878923767
2024-11-25,KISAN.BO,,,,EW,,,56.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,46.99,,,78.5,46.99,,EW_DC,64.69000244140625,111.0,0.1551786150251116
2024-11-25,KKALPANAIND.BO,,,,EW,,,16.0,,,0.0,0.0,,,,,3525.0,_BW,100.0,1.0,14.81,,,22.8,14.81,,EW_BW,17.540000915527344,840.0,0.09625005722045898
2024-11-25,KOTAKBANK.NS,,,,,LR,ZZ,1790.75,0.0,28.0,0.0,2.0,1759.0,1779.74,1800.48,,3525.0,_DC,100.0,1.0,,6.0,6.0,1794.6,1679.05,,LR_DC,1765.199951171875,9.0,-0.014267792169831076
2024-11-25,KOTHARIPET.NS,,,BB,,,,191.8,,,0.0,1.0,,,,,3525.0,_W,100.0,1.0,,,,250.4,181.92,,BB_W,205.3300018310547,101.0,0.07054224103782417
2024-11-25,KPITTECH.NS,,,BB,,,,1366.2,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,1921.0,1283.25,,BB_DC,1413.75,12.0,0.03480456741326303
2024-11-25,KPRMILL.NS,,,,EW,,ZZ,940.0,0.0,13.0,9.0,5.0,928.65,941.96,955.27,,3525.0,_DC,100.0,1.0,871.4,6.0,6.0,1053.0,863.25,,EW_DC,941.0999755859375,13.0,0.0011701867935505319
2024-11-25,KREBSBIO.NS,,ATR,,EW,,,98.0,,,2.0,1.0,,,,,3525.0,_BW,100.0,1.0,81.04,,,100.16,73.3,,ATREW_BW,115.0,40.0,0.17346938775510204
2024-11-25,KRISHNA.BO,,,,EW,,,74.0,,,3.0,,,,,,3525.0,_W,100.0,1.0,68.1,,,92.7,65.45,,EW_W,73.69999694824219,117.0,-0.004054095294024493
2024-11-25,KSB.NS,,,BB,,,ZZ,828.5,0.0,28.0,4.0,4.0,0.0,0.0,0.0,,3525.0,_DC,100.0,1.0,,17.0,17.0,958.0,741.25,,BB_DC,841.8499755859375,11.0,0.016113428588940857
2024-11-25,LACTOSE.BO,,,BB,,,,176.85,,,6.0,,,,,,3525.0,_DC,100.0,1.0,,,,187.05,138.0,,BB_DC,201.5,26.0,0.13938365846762796
2024-11-25,LATTEYS.NS,,,BB,EW,,,37.0,,,0.0,0.0,,,,,3525.0,_W,100.0,1.0,33.52,,,48.63,33.52,,EWBB_W,32.0,287.0,-0.13513513513513514
2024-11-25,LAURUSLABS.NS,,,BB,,,ZZ,532.05,0.0,27.0,0.0,0.0,480.16,504.85,529.54,,3525.0,_UC,100.0,1.0,,20.0,20.0,535.75,427.05,,BB_UC,549.2999877929688,10.0,0.03242174192833154
2024-11-25,LCCINFOTEC.NS,,,,EW,,,11.0,,,2.0,0.0,,,,,3525.0,_UC,100.0,1.0,10.17,,,11.49,7.04,,EW_UC,10.449999809265137,253.0,-0.05000001733953303
2024-11-25,LEHAR.BO,,,,EW,,ZZ,233.0,0.0,23.0,1.0,1.0,223.38,233.11,242.85,,3525.0,_DC,100.0,1.0,195.0,4.0,4.0,275.0,195.0,,EW_DC,231.35000610351562,26.0,-0.007081518869031652
2024-11-25,LINC.NS,,,BB,EW,,,636.0,,,9.0,7.0,,,,,3525.0,_W,100.0,1.0,597.0,,,768.0,596.0,,EWBB_W,635.9000244140625,25.0,-0.00015719431751179245
2024-11-25,LLOYDSME.NS,,,,EW,,,966.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,907.95,,,1040.0,907.95,,EW_DC,968.25,17.0,0.002329192546583851
2024-11-25,LOTUSCHO.BO,,,BB,EW,,,1337.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,1245.85,,,1991.7,1245.85,,EWBB_DC,1425.0,11.0,0.06581899775617053
2024-11-25,LOVABLE.NS,,,BB,,,,120.12,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,193.6,112.0,,BB_DC,129.92999267578125,123.0,0.08166827069414956
2024-11-25,LT.NS,,ATR,BB,,,ZZ,3753.0,0.0,41.0,0.0,0.0,3447.07,3632.22,3817.36,,3525.0,_UC,100.0,1.0,,18.0,18.0,3761.0,3262.55,,ATRBB_UC,3684.5,2.0,-0.018252065014654942
2024-11-25,LTTS.NS,,,BB,,,ZZ,5458.15,0.0,59.0,0.0,3.0,5128.74,5304.26,5479.79,,3525.0,_DC,100.0,1.0,,13.0,13.0,5496.95,4871.0,,BB_DC,5239.64990234375,2.0,-0.04003189682516048
2024-11-25,LUDLOWJUT.BO,,,BB,,,,158.2,,,2.0,5.0,,,,,3525.0,_DC,100.0,1.0,,,,175.75,128.05,,BB_DC,170.6999969482422,33.0,0.07901388715703034
2024-11-25,LWSKNIT.BO,,,,EW,,,47.0,,,2.0,1.0,,,,,3525.0,_DC,100.0,1.0,40.5,,,48.39,38.51,,EW_DC,29.719999313354492,118.0,-0.367659589077564
2024-11-25,M&MFIN.NS,,,BB,EW,,,273.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,254.3,,,343.0,254.3,,EWBB_DC,272.45001220703125,53.0,-0.0020146073002518315
2024-11-25,MADHAV.NS,,,,,LR,ZZ,54.3,0.0,9.0,0.0,0.0,54.22,55.3,56.37,,3525.0,_DC,100.0,1.0,,4.0,4.0,55.79,42.65,,LR_DC,53.9900016784668,86.0,-0.005708993030077354
2024-11-25,MAGADSUGAR.NS,,,BB,,,,665.15,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,1010.0,630.0,,BB_DC,723.7000122070312,28.0,0.08802527581302154
2024-11-25,MAHSEAMLES.NS,,,BB,,,ZZ,655.05,0.0,10.0,3.0,5.0,635.66,648.64,661.62,,3525.0,_W,100.0,1.0,,6.0,6.0,660.0,566.5,,BB_W,646.7000122070312,11.0,-0.012747099905302962
2024-11-25,MAXIND.NS,,,,EW,,,247.0,,,0.0,0.0,,,,,3525.0,_UC,100.0,1.0,230.85,,,284.95,230.85,,EW_UC,243.64999389648438,62.0,-0.013562777747026822
2024-11-25,MAZDOCK.NS,,,BB,,LR,ZZ,4175.6,0.0,10.0,0.0,2.0,3976.73,4113.02,4249.3,,3525.0,_DC,100.0,1.0,,5.0,5.0,4850.0,3851.2,,BBLR_DC,4532.89990234375,3.0,0.0855685176606355
2024-11-25,MEHIF.BO,,,,EW,,,30.0,,,2.0,4.0,,,,,3525.0,_DC,100.0,1.0,29.02,,,34.68,27.71,,EW_DC,33.5,437.0,0.11666666666666667
2024-11-25,METROPOLIS.NS,,,,EW,,,2118.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,1988.15,,,2318.3,1988.15,,EW_DC,2152.25,8.0,0.016170915958451368
2024-11-25,MITCON.NS,,,,EW,,,116.0,,,5.0,5.0,,,,,3525.0,_BW,100.0,1.0,108.99,,,147.0,103.85,,EW_BW,111.98999786376953,82.0,-0.03456898393302128
2024-11-25,MKTCREAT.BO,,,BB,,,,15.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,18.79,13.78,,BB_DC,15.479999542236328,820.0,0.031999969482421876
2024-11-25,MORGAN.BO,,,BB,,,ZZ,96.19,0.0,13.0,0.0,0.0,86.99,91.56,96.13,,3525.0,_UC,100.0,1.0,,7.0,7.0,98.3,56.0,,BB_UC,105.97000122070312,25.0,0.10167378335277188
2024-11-25,MPHASIS.NS,,,,,LR,,2982.4,,,0.0,1.0,,,,,3525.0,_BW,100.0,1.0,,,,3187.8,2751.05,,LR_BW,2939.0,4.0,-0.014552038626609472
2024-11-25,MSTCLTD.NS,,,BB,,,ZZ,661.1,0.0,26.0,0.0,1.0,626.71,649.96,673.22,,3525.0,_DC,100.0,1.0,,5.0,5.0,680.95,557.75,,BB_DC,729.0,10.0,0.10270760853123578
2024-11-25,NAGAFERT.NS,,,BB,,,,9.34,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,12.9,9.06,,BB_DC,9.890000343322754,3571.0,0.05888654639429915
2024-11-25,NAGREEKEXP.NS,,,,EW,,,36.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,32.71,,,58.75,32.71,,EW_DC,38.279998779296875,304.0,0.0633332994249132
2024-11-25,NATPLASTI.BO,,,,EW,,,392.0,,,3.0,4.0,,,,,3525.0,_UC,100.0,1.0,360.0,,,455.0,350.1,,EW_UC,372.1000061035156,24.0,-0.05076529055225606
2024-11-25,NAVA.NS,,ATR,BB,,LR,ZZ,1030.0,0.0,11.0,10.0,5.0,947.92,988.59,1029.27,,3525.0,_W,100.0,1.0,,6.0,6.0,1049.0,864.0,,ATRBBLR_W,1107.4000244140625,6.0,0.07514565477093446
2024-11-25,NAZARA.NS,,,,,LR,ZZ,948.0,0.0,14.0,3.0,5.0,919.67,937.45,955.23,,3525.0,_W,100.0,1.0,,6.0,6.0,1117.0,834.55,,LR_W,1011.5499877929688,9.0,0.06703585210228771
2024-11-25,NESCO.NS,,ATR,,,,ZZ,1041.4,0.0,27.0,0.0,0.0,977.03,1026.64,1076.26,,3525.0,_UC,100.0,1.0,,19.0,19.0,1067.05,871.0,,ATR_UC,1059.6500244140625,6.0,0.01752450971198618
2024-11-25,NGIL.BO,,,BB,EW,,,38.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,34.0,,,47.11,34.0,,EWBB_DC,41.77000045776367,250.0,0.0992105383622019
2024-11-25,NHPC.NS,,,BB,,,ZZ,82.43,0.0,10.0,3.0,5.0,79.52,81.37,83.21,,3525.0,_DC,100.0,1.0,,4.0,4.0,118.4,75.1,,BB_DC,83.43000030517578,136.0,0.012131509222076602
2024-11-25,NIACL.NS,,,BB,EW,,,180.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,168.8,,,310.11,168.8,,EWBB_DC,194.1999969482422,89.0,0.07888887193467882
2024-11-25,NILASPACES.NS,,ATR,,,,,13.17,,,2.0,1.0,,,,,3525.0,_UC,100.0,1.0,,,,13.2,10.21,,ATR_UC,13.65999984741211,338.0,0.03720575910494377
2024-11-25,NIYOGIN.BO,,,,EW,,,54.0,,,1.0,5.0,,,,,3525.0,_BW,100.0,1.0,50.61,,,59.3,45.0,,EW_BW,73.48999786376953,111.0,0.36092588636610246
2024-11-25,NTCIND.BO,,,BB,,,,219.65,,,6.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,255.1,201.1,,BB_DC,220.0,54.0,0.00159344411563849
2024-11-25,OCTAVE.BO,,,,EW,,ZZ,4.0,0.0,10.0,3.0,4.0,4.31,4.38,4.45,,3525.0,_W,100.0,1.0,3.76,6.0,6.0,5.87,3.58,,EW_W,4.539999961853027,2381.0,0.13499999046325684
2024-11-25,OIL.NS,,,BB,,LR,ZZ,518.75,0.0,10.0,3.0,3.0,503.69,516.83,529.97,,3525.0,_W,100.0,1.0,,4.0,4.0,767.9,459.05,,BBLR_W,507.20001220703125,17.0,-0.022265036709337348
2024-11-25,OMINFRAL.NS,,,,EW,,,134.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,124.34,,,227.9,124.34,,EW_BW,137.66000366210938,104.0,0.027313460164995335
2024-11-25,ONELIFECAP.NS,,,,EW,,,15.0,,,1.0,1.0,,,,,3525.0,_BW,100.0,1.0,14.51,,,20.65,14.51,,EW_BW,16.350000381469727,2041.0,0.0900000254313151
2024-11-25,ONGC.NS,,,,EW,,,258.0,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,240.8,,,345.0,240.8,,EW_DC,254.10000610351562,58.0,-0.015116255412730135
2024-11-25,ONTIC.BO,,,,EW,,ZZ,1.0,0.0,14.0,7.0,0.0,0.76,0.78,0.8,,3525.0,_UC,100.0,1.0,0.71,10.0,10.0,0.79,0.51,,EW_UC,0.8500000238418579,2041.0,-0.1499999761581421
2024-11-25,ORICONENT.NS,,,,EW,,,29.0,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,26.67,,,46.18,26.67,,EW_DC,30.850000381469727,429.0,0.06379311660240436
2024-11-25,ORIENTLTD.NS,,,BB,,,,104.74,,,3.0,4.0,,,,,3525.0,_DC,100.0,1.0,,,,132.25,91.15,,BB_DC,110.54000091552734,74.0,0.05537522355859604
2024-11-25,PANACEABIO.NS,,,BB,,,ZZ,426.2,0.0,11.0,0.0,0.0,416.98,431.16,445.34,,3525.0,_UC,100.0,1.0,,6.0,6.0,429.9,130.0,,BB_UC,424.1000061035156,3.0,-0.004927249874435391
2024-11-25,PATIDAR.BO,,,BB,,,,9.75,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,10.45,8.51,,BB_DC,9.670000076293945,806.0,-0.008205120380108174
2024-11-25,PATINTLOG.NS,,ATR,,EW,,,23.0,,,3.0,4.0,,,,,3525.0,_UC,100.0,1.0,21.0,,,25.75,19.5,,ATREW_UC,26.15999984741211,286.0,0.13739129771356998
2024-11-25,PAUSHAKLTD.BO,,,BB,,,,5501.75,,,0.0,3.0,,,,,3525.0,_DT,100.0,1.0,,,,5526.8,4950.0,,BB_DT,5350.0,2.0,-0.02758213295769528
2024-11-25,PAVNAIND.NS,,,BB,,,,561.55,,,1.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,759.5,530.5,,BB_DC,558.5999755859375,32.0,-0.005253360188874463
2024-11-25,PCBL.NS,,,BB,,,,394.4,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,584.4,381.55,,BB_DC,429.0,78.0,0.08772819472616639
2024-11-25,PCJEWELLER.NS,,,BB,,,,150.62,,,0.0,1.0,,,,,3525.0,_DC,100.0,1.0,,,,187.07,134.7,,BB_DC,151.02000427246094,63.0,0.0026557181812570238
2024-11-25,PEARLPOLY.NS,,,,EW,,ZZ,35.0,0.0,9.0,6.0,7.0,0.0,0.0,0.0,,3525.0,_BW,100.0,1.0,32.93,4.0,4.0,47.5,32.93,,EW_BW,36.54999923706055,483.0,0.0442856924874442
