Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL
21STCENMGM.NS,2/26/2024,111,20.75,,53.57,53.60
21STCENMGM.NS,3/28/2024,111,44.10,41.19,,51.35
21STCENMGM.NS,4/23/2024,111,27.85,,53.83,54.30
21STCENMGM.NS,4/30/2024,111,22.50,49.44,,55.00
21STCENMGM.NS,5/6/2024,111,20.75,,53.13,53.65
21STCENMGM.NS,5/22/2024,111,23.45,42.91,,54.50
21STCENMGM.NS,7/16/2024,111,17.55,,81.10,81.10
21STCENMGM.NS,7/23/2024,111,17.00,76.09,,81.10
21STCENMGM.NS,9/11/2024,111,17.70,,140.01,141.40
21STCENMGM.NS,10/8/2024,111,42.70,97.69,,141.40
21STCENMGM.NS,10/21/2024,111,42.70,,120.24,120.24
1STCUS.BO,2/7/2024,101,28.50,,61.23,62.70
1STCUS.BO,2/13/2024,101,28.50,51.23,,62.70
1STCUS.BO,2/23/2024,101,28.50,,61.52,62.99
1STCUS.BO,4/8/2024,101,44.25,49.46,,49.46
1STCUS.BO,4/18/2024,101,38.45,,61.81,62.58
1STCUS.BO,4/19/2024,101,38.45,57.96,,62.58
1STCUS.BO,4/22/2024,101,38.45,60.00,60.00,62.58
1STCUS.BO,4/23/2024,101,38.45,61.50,62.50,63.00
1STCUS.BO,4/24/2024,101,38.45,61.00,61.00,63.00
1STCUS.BO,4/25/2024,101,53.45,,61.00,63.00
1STCUS.BO,4/30/2024,101,47.00,53.60,,63.00
1STCUS.BO,5/15/2024,101,46.00,,62.00,64.00
1STCUS.BO,5/16/2024,101,46.00,60.08,,64.00
1STCUS.BO,5/17/2024,101,46.00,57.96,60.93,64.00
1STCUS.BO,5/21/2024,101,43.80,61.37,62.10,64.00
1STCUS.BO,5/22/2024,101,41.65,59.48,62.53,64.05
1STCUS.BO,5/23/2024,101,37.70,67.20,67.20,67.20
1STCUS.BO,5/24/2024,101,35.25,70.56,70.56,70.56
1STCUS.BO,5/27/2024,101,35.25,74.08,74.08,74.08
1STCUS.BO,5/28/2024,101,35.25,77.78,77.78,77.78
1STCUS.BO,5/29/2024,101,35.25,81.66,81.66,81.66
1STCUS.BO,5/30/2024,101,35.25,85.74,85.74,85.74
1STCUS.BO,5/31/2024,101,35.25,,90.02,90.02
1STCUS.BO,6/6/2024,101,40.00,79.65,,94.52
1STCUS.BO,6/24/2024,101,37.05,,141.23,141.23
1STCUS.BO,7/30/2024,101,29.45,86.31,,97.30
1STCUS.BO,8/13/2024,101,32.87,,127.15,127.15
1STCUS.BO,9/13/2024,101,50.00,89.36,,127.19
1STCUS.BO,9/25/2024,101,47.69,,125.13,126.35
4THGEN.BO,7/22/2024,6,2.99,,5.93,6.00
4THGEN.BO,9/16/2024,6,4.53,5.67,,5.67
20MICRONS.NS,2/14/2024,266,28.20,147.80,,177.70
20MICRONS.NS,2/20/2024,266,58.15,,157.91,159.20
20MICRONS.NS,3/14/2024,266,55.50,139.30,,174.30
20MICRONS.NS,3/15/2024,266,55.50,,152.38,154.90
