Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
ACME.BO,2024-10-31,66,33.03,32.45,,34.5,Long,Open
ACML.BO,2024-11-19,68,60.1,64.12,,72.5,Long,Open
ACROW.BO,2024-11-11,727,601.0,708.11,,787.95,Long,Open
ADANIENT.NS,2024-11-06,2228,2917.15,,3032.0,3070.0,Short,Close
ADANIGREEN.NS,2024-11-06,1052,1667.5,,1709.64,1733.95,Short,Close
ADANIPORTS.NS,2024-10-30,1137,1419.0,,1400.69,1414.9,Short,Close
ADANIPOWER.NS,2024-11-06,460,620.0,,621.63,627.0,Short,Close
ADARSHPL.BO,2024-11-18,29,27.0,28.04,,31.0,Long,Open
ADCINDIA.BO,2024-11-12,1790,1725.0,1673.4,,1858.0,Long,Open
ADCON.BO,2024-11-13,1,0.83,1.04,,1.18,Long,Open
ADDIND.BO,2024-11-05,40,44.01,,42.67,44.5,Short,Close
ADFFOODS.NS,2024-11-14,303,209.11,279.06,,315.0,Long,Open
ADIEXRE.BO,2024-11-14,37,19.5,,39.75,46.0,Short,Close
ADINATH.BO,2024-11-18,28,23.05,27.48,,30.75,Long,Open
ADITYA.BO,2024-11-19,11,9.0,10.56,,10.95,Long,Open
ADITYASP.BO,2024-11-01,27,17.35,,29.67,30.05,Short,Close
ADL.NS,2024-11-07,95,84.05,,98.62,99.99,Short,Close
ADMANUM.BO,2024-11-04,91,66.7,,112.19,114.25,Short,Close
ADORFO.BO,2024-09-10,141,120.6,133.05,,144.8,Long,Open
ADORMUL.BO,2024-11-01,33,30.4,37.81,,41.74,Long,Open
ADORWELD.NS,2024-11-01,1153,1282.0,,1335.0,1345.0,Short,Close
ADROITINFO.NS,2024-11-19,22,17.11,,23.73,30.4,Short,Close
ADSL.NS,2024-11-06,257,198.0,,289.56,295.0,Short,Close
ADVAIT.BO,2024-11-06,1452,1777.0,,1792.5,1825.0,Short,Close
ADVANIHOTR.NS,2024-11-11,66,70.8,,70.94,71.41,Short,Close
ADVENZYMES.NS,2024-11-06,366,356.45,,502.08,505.7,Short,Close
ADVIKCA.BO,2024-11-01,2,2.24,,2.47,2.5,Short,Close
AEGISCHEM.NS,2024-07-24,884,357.05,846.25,,970.0,Long,Open
AEGISLOG.BO,2024-11-18,800,647.9,,843.28,851.0,Short,Close
AEL.BO,2024-11-06,209,198.1,,229.14,233.9,Short,Close
AFEL.BO,2024-10-11,23,5.35,18.13,,19.81,Long,Open
AFFLE.NS,2024-11-06,1586,998.2,,1625.25,1645.0,Short,Close
AGARIND.NS,2024-11-06,1005,1169.1,,1108.07,1117.45,Short,Close
AGIIL.BO,2024-10-23,1607,,906.58,,1000.0,Long,Open
AGIOPAPER.BO,2024-09-27,7,3.26,,8.5,8.61,Short,Close
AGRITECH.NS,2024-10-09,179,152.7,,236.0,243.0,Short,Close
AGROPHOS.NS,2024-10-30,40,42.26,,45.09,51.46,Short,Close
AHLADA.NS,2024-10-31,84,100.39,,101.0,102.0,Short,Close
AHLEAST.NS,2024-11-21,156,145.03,152.44,,179.0,Long,Open
AHLUCONT.NS,2024-11-01,928,1196.0,,1076.16,1081.55,Short,Close
AHMDSTE.BO,2024-11-11,308,33.8,,335.74,342.3,Short,Close
AIAENG.NS,2024-08-12,3415,2620.0,,4897.94,4949.95,Short,Close
AICHAMP.BO,2024-11-22,54,40.11,50.02,,76.83,Long,Open
AIIL.BO,2024-11-06,1553,961.6,,1732.1,1751.8,Short,Close
AIRAN.NS,2024-11-22,29,28.01,29.14,,36.3,Long,Open
AIROLAM.NS,2024-10-25,115,129.12,,130.68,164.0,Short,Close
AJANTPHARM.NS,2024-11-14,2960,2920.1,2813.41,,3180.95,Long,Open
AJANTSOY.BO,2024-11-18,49,39.7,41.94,,46.0,Long,Open
AJCON.BO,2024-11-13,46,37.5,44.94,,53.15,Long,Open
AJEL.BO,2024-10-29,13,13.51,,17.13,17.49,Short,Close
AJMERA.NS,2024-11-18,924,609.55,874.72,,999.8,Long,Open
AJOONI.NS,2024-11-22,8,6.65,7.4,,7.79,Long,Open
AJWAFUN.BO,2021-02-12,23,22.75,6.83,,6.83,Long,Open
AKASH.NS,2024-11-12,34,33.85,,33.81,36.7,Short,Close
AKCAPIT.BO,2024-11-05,1146,1000.05,,1204.13,1259.0,Short,Close
AKG.NS,2024-09-18,18,22.55,,22.13,23.5,Short,Close
AKI.BO,2024-11-14,18,18.37,18.17,,20.9,Long,Open
AKSHAR.BO,2024-11-01,1,1.59,,0.79,1.78,Short,Close
AKSHARCHEM.NS,2024-11-05,294,295.95,,318.48,324.95,Short,Close
AKSHOPTFBR.NS,2024-11-11,10,8.0,,12.01,12.35,Short,Close
AKSPINTEX.BO,2024-10-01,460,106.6,226.99,,233.25,Long,Open
AKZOINDIA.NS,2024-11-01,3639,2752.0,,4605.5,4674.0,Short,Close
ALANKIT.NS,2024-11-08,20,24.15,,23.46,23.91,Short,Close
ALBERTDAVD.NS,2024-11-11,1269,1112.45,,1410.4,1423.0,Short,Close
ALEMBICLTD.NS,2024-11-11,124,136.8,,140.4,142.2,Short,Close
ALEXANDER.BO,2024-11-22,15,12.5,13.99,,17.87,Long,Open
ALFAICA.BO,2024-11-21,95,80.0,88.0,,97.0,Long,Open
ALFATRAN.BO,2024-11-18,131,77.74,127.3,,162.95,Long,Open
ALFAVIO.BO,2024-11-18,14,14.75,,15.13,16.0,Short,Close
ALFL.BO,2024-11-01,2,1.91,,2.18,2.2,Short,Close
ALFREDHE.BO,2024-09-25,2015,755.75,1606.21,,1695.95,Long,Open
ALICON.NS,2024-11-06,1115,1129.95,,1344.76,1366.45,Short,Close
ALKALI.NS,2024-11-07,113,112.99,,123.99,125.97,Short,Close
ALKEM.NS,2024-10-09,5583,4567.05,,6349.19,6375.55,Short,Close
ALKYLAMINE.NS,2024-11-06,1915,1961.9,,2161.91,2270.0,Short,Close
ALLCARGO.NS,2024-09-10,53,61.41,67.37,,71.5,Long,Open
ALLSEC.NS,2024-11-14,923,811.05,875.0,,1020.2,Long,Open
ALMONDZ.NS,2024-11-01,28,16.42,,32.32,32.72,Short,Close
ALOKINDS.NS,2024-11-01,20,24.48,,22.97,23.1,Short,Close
ALPA.NS,2024-11-01,111,69.9,,114.59,115.25,Short,Close
ALPHAGEO.NS,2024-10-16,361,327.55,,435.5,439.0,Short,Close
ALPINEHOU.BO,2024-11-21,112,99.0,98.74,,119.3,Long,Open
ALPSINDUS.NS,2024-11-08,4,3.41,,4.43,4.43,Short,Close
ALSTONE.BO,2024-11-08,1,0.74,,0.83,0.87,Short,Close
ALUFLUOR.BO,2024-11-21,499,341.3,483.5,,544.4,Long,Open
AMAL.BO,2024-11-14,424,295.5,409.92,,488.0,Long,Open
AMALGAM.BO,2024-10-10,75,64.54,,98.01,99.15,Short,Close
AMARJOTHI.BO,2024-11-07,186,163.0,,207.06,209.0,Short,Close
AMBALALSA.BO,2024-11-06,55,56.0,,60.7,62.75,Short,Close
AMBER.NS,2024-11-06,6483,3964.0,6099.83,,6340.0,Long,Open
AMBICAAGAR.BO,2024-11-12,29,27.0,29.07,,30.37,Long,Open
AMBIKCO.NS,2024-11-05,1431,1600.05,,1602.99,1616.65,Short,Close
AMBITION.BO,2024-08-22,3,3.67,2.69,,2.71,Long,Open
AMBUJACEM.NS,2024-07-01,500,486.0,,692.36,701.8,Short,Close
AMCOIND.BO,2024-11-01,87,54.3,,101.47,102.69,Short,Close
AMDIND.NS,2024-11-06,59,63.52,,67.18,68.0,Short,Close
AMFORG.BO,2024-11-14,12,9.07,,15.01,15.5,Short,Close
AMITINT.BO,2024-11-21,5,3.77,,4.77,4.77,Short,Close
AMJLAND.NS,2024-11-14,52,44.0,48.42,,54.88,Long,Open
AMNPLST.BO,2024-11-07,262,305.0,,296.54,298.0,Short,Close
AMRAAGRI.BO,2024-10-31,1,0.83,1.1,,1.16,Long,Open
AMRAPLIN.BO,2024-11-21,18,14.23,16.87,,22.87,Long,Open
AMRUTANJAN.NS,2024-11-13,700,728.0,684.96,,775.5,Long,Open
AMTL.BO,2024-11-04,35,36.42,39.64,,42.8,Long,Open
ANANTRAJ.NS,2024-11-06,677,319.15,,762.75,770.0,Short,Close
ANDHRAPAP.NS,2024-11-04,93,103.01,,101.52,102.59,Short,Close
ANDHRAPET.BO,2024-11-01,73,92.0,,87.61,87.98,Short,Close
ANDHRSUGAR.NS,2024-11-01,96,106.79,,107.1,107.89,Short,Close
ANDREWYU.BO,2024-11-01,39,34.79,,41.69,41.99,Short,Close
ANERI.BO,2024-09-30,7,7.19,5.98,,6.43,Long,Open
ANG.BO,2024-11-01,46,46.0,,47.4,48.48,Short,Close
ANGELONE.NS,2024-11-01,2695,2025.0,,3087.5,3124.0,Short,Close
ANIKINDS.NS,2024-11-08,98,41.6,,106.12,106.12,Short,Close
ANJANI.BO,2024-11-07,45,37.35,,48.7,49.86,Short,Close
ANJANIFIN.BO,2024-11-21,14,11.53,,15.19,15.9,Short,Close
ANJANIFOODS.BO,2024-11-04,38,37.01,,38.43,38.99,Short,Close
ANKIN.BO,2024-11-12,14,12.78,14.01,,16.25,Long,Open
ANKITMETAL.NS,2024-11-22,3,3.08,3.16,,3.93,Long,Open
ANMOL.BO,2024-11-01,28,30.1,,32.22,33.12,Short,Close
ANNAINFRA.BO,2024-10-25,27,24.01,,35.52,36.38,Short,Close
ANSALAPI.NS,2024-11-08,11,9.1,,12.58,12.72,Short,Close
ANSALBU.BO,2024-11-12,177,165.0,,199.21,200.8,Short,Close
ANSALHSG.BO,2024-11-01,15,11.01,,19.22,19.33,Short,Close
ANSINDUS.BO,2024-11-11,13,8.6,,12.73,12.87,Short,Close
ANUHPHR.BO,2024-11-08,195,192.0,,202.52,205.0,Short,Close
ANUP.NS,2024-11-14,3434,1665.05,3357.81,,3667.0,Long,Open
ANURAS.NS,2024-10-28,733,731.8,688.47,,735.5,Long,Open
APARINDS.NS,2024-11-12,9305,7595.0,8699.38,,10263.2,Long,Open
APCL.NS,2024-11-01,154,179.92,,172.5,174.0,Short,Close
APCOTEXIND.NS,2024-08-30,389,475.05,,460.96,473.7,Short,Close
APEX.NS,2024-11-18,243,226.01,228.99,,272.02,Long,Open
APIL.BO,2024-11-19,23,20.25,20.88,,29.29,Long,Open
APLAB.BO,2024-11-12,69,76.96,,81.02,81.02,Short,Close
APLAPOLLO.NS,2024-11-06,1418,1341.95,,1542.99,1554.9,Short,Close
APLLTD.NS,2024-11-06,1042,1025.1,,1139.89,1156.0,Short,Close
APMIN.BO,2024-09-16,45,47.0,,59.06,59.95,Short,Close
APOLLO.NS,2024-11-06,91,100.21,,102.99,103.91,Short,Close
APOLLOFI.BO,2024-11-11,830,811.0,828.74,,889.0,Long,Open
APOLLOHOSP.NS,2024-11-11,6935,6727.35,,7336.26,7545.0,Short,Close
APOLLOPIPE.NS,2024-09-04,462,630.8,,654.0,664.9,Short,Close
APOLLOTYRE.NS,2024-11-19,495,474.25,476.09,,491.35,Long,Open
APOLSINHOT.NS,2024-10-31,1728,1345.45,,1910.79,1939.9,Short,Close
APTECHT.NS,2024-11-06,164,199.35,,187.42,190.9,Short,Close
ARAVALIS.BO,2024-11-22,5,4.38,4.56,,5.38,Long,Open
ARCEEIN.BO,2024-11-21,6,5.5,,6.43,6.5,Short,Close
ARCFIN.BO,2024-11-12,3,1.07,,2.91,2.91,Short,Close
ARCHIDPLY.NS,2024-11-19,116,109.56,110.47,,125.0,Long,Open
ARCHIES.NS,2024-10-01,25,29.45,33.3,,36.71,Long,Open
ARCHITORG.BO,2024-11-04,44,46.5,,48.05,49.08,Short,Close
ARENTERP.NS,2024-11-14,47,42.0,44.02,,50.4,Long,Open
AREXMIS.BO,2024-11-22,171,153.0,,169.75,174.0,Short,Close
ARFIN.BO,2024-11-01,35,36.5,,37.67,37.97,Short,Close
ARIES.NS,2024-11-14,315,225.0,280.48,,314.9,Long,Open
ARIHANT.BO,2024-11-08,634,131.0,,681.3,681.3,Short,Close
ARIHANTSUP.NS,2024-11-14,349,332.55,332.5,,384.7,Long,Open
ARISE.BO,2024-11-01,33,15.99,,34.26,39.9,Short,Close
ARMANFIN.NS,2024-09-20,1244,2256.6,,1839.75,1864.4,Short,Close
ARNOLD.BO,2024-11-11,42,41.0,,51.43,53.02,Short,Close
AROGRANITE.NS,2024-10-31,48,53.5,,53.16,54.79,Short,Close
ARROWGREEN.NS,2024-11-18,889,722.35,891.45,,1099.0,Long,Open
ARSHIYA.NS,2024-11-13,4,3.1,,4.32,4.42,Short,Close
ARSSINFRA.NS,2024-11-08,18,17.25,,19.22,19.55,Short,Close
ARTEFACT.BO,2024-11-06,74,58.2,,79.22,79.88,Short,Close
ARTEMISMED.NS,2024-11-14,312,249.45,274.81,,292.1,Long,Open
ARTNIRMAN.NS,2024-11-18,56,55.31,57.45,,61.65,Long,Open
ARTSONEN.BO,2024-10-29,179,148.55,160.0,,189.0,Long,Open
ARUNAHTEL.BO,2024-11-19,11,10.0,10.86,,12.34,Long,Open
ARVEE.NS,2024-10-31,154,170.01,,173.99,235.79,Short,Close
ARVIND.NS,2024-11-19,364,308.35,341.47,,385.7,Long,Open
ARVINDFASN.NS,2024-11-08,573,454.9,,592.29,599.5,Short,Close
ARVSMART.NS,2024-11-18,952,687.0,859.27,,977.05,Long,Open
ARYAMAN.BO,2024-10-31,424,316.4,404.99,,423.5,Long,Open
ASAHIINDIA.NS,2024-11-01,646,606.3,,756.63,763.8,Short,Close
ASAHISONG.NS,2024-11-06,379,391.0,,458.0,467.0,Short,Close
ASAL.NS,2024-11-01,633,801.0,,712.61,728.7,Short,Close
ASALCBR.NS,2024-11-14,925,815.1,861.35,,960.0,Long,Open
ASHAI.BO,2024-10-15,14,9.3,,17.06,17.15,Short,Close
ASHAPURMIN.NS,2024-11-13,254,278.8,231.09,,265.95,Long,Open
ASHCAP.BO,2024-11-14,5,4.06,4.62,,5.3,Long,Open
ASHIANA.NS,2024-11-07,304,313.45,,323.49,329.0,Short,Close
ASHIMASYN.NS,2024-11-08,31,30.86,,35.73,36.56,Short,Close
ASHIS.BO,2024-11-01,44,36.6,,50.25,51.0,Short,Close
ASHISHPO.BO,2024-11-12,53,51.09,,60.83,61.55,Short,Close
ASHNOOR.BO,2024-11-14,60,45.48,49.62,,53.44,Long,Open
ASHOKA.NS,2024-11-01,231,209.03,,245.34,249.0,Short,Close
ASHOKLEY.NS,2024-11-06,224,240.15,213.01,,216.5,Long,Open
ASHRAM.BO,2024-11-19,5,4.79,,5.88,6.0,Short,Close
ASHSI.BO,2024-11-22,34,31.5,32.57,,39.99,Long,Open
ASIANENE.BO,2024-11-01,323,285.0,,368.88,375.4,Short,Close
ASIANHOTNR.NS,2024-11-19,201,165.4,184.5,,203.06,Long,Open
ASIANPAINT.NS,2024-09-17,2472,2930.0,,3337.88,3394.9,Short,Close
ASIANTILES.NS,2024-11-07,68,70.37,,78.01,78.95,Short,Close
ASIANTNE.BO,2024-11-14,15,13.55,15.06,,16.48,Long,Open
ASIAPAK.BO,2024-10-28,124,47.36,68.54,,78.7,Long,Open
ASINPET.BO,2024-11-22,17,2.62,15.54,,23.1,Long,Open
ASITCFIN.BO,2024-11-21,138,132.5,,145.25,174.95,Short,Close
ASMTEC.BO,2024-11-07,1412,953.55,,1529.0,1552.0,Short,Close
ASPINWALL.NS,2024-11-21,269,260.05,,276.76,295.0,Short,Close
ASPIRA.BO,2024-11-19,66,25.0,,71.01,72.35,Short,Close
ASTAR.BO,2024-11-07,830,725.0,800.61,,926.95,Long,Open
ASTEC.NS,2024-11-01,1063,1130.1,,1155.01,1175.0,Short,Close
ASTERDM.NS,2024-10-24,432,335.25,431.24,,457.9,Long,Open
ASTRAL.NS,2024-09-26,1762,1740.0,,2022.42,2037.95,Short,Close
ASTRAMICRO.NS,2024-11-06,749,806.5,,810.2,823.0,Short,Close
ASTRAZEN.NS,2024-10-31,6320,4800.15,,7582.64,7695.7,Short,Close
ASTRON.NS,2024-11-13,19,20.01,,23.71,24.01,Short,Close
ASYL.BO,2024-11-11,6,5.64,5.67,,5.88,Long,Open
ATALREAL.NS,2024-11-12,12,7.1,,13.78,14.01,Short,Close
ATAM.BO,2024-11-11,143,147.1,,154.33,157.6,Short,Close
ATFL.NS,2024-11-11,863,766.05,,1117.75,1152.0,Short,Close
ATGL.NS,2024-06-07,609,1948.0,,979.9,1190.0,Short,Close
ATHARVENT.BO,2024-11-08,3,2.51,,3.06,3.08,Short,Close
ATHENAGLO.BO,2024-11-08,95,94.75,,103.94,107.74,Short,Close
ATISHAY.BO,2024-11-14,210,120.3,194.83,,244.55,Long,Open
ATUL.NS,2024-11-07,7262,7541.65,,8051.5,8077.0,Short,Close
ATULAUTO.NS,2024-09-04,548,562.0,,710.58,724.0,Short,Close
ATVPR.BO,2024-11-18,39,30.22,33.39,,36.89,Long,Open
AUBANK.NS,2024-11-19,596,579.0,580.56,,597.1,Long,Open
AURIONPRO.NS,2024-11-01,1563,992.47,,1719.27,1735.7,Short,Close
AUROLAB.BO,2024-11-11,200,156.4,,258.09,262.2,Short,Close
AUROPHARMA.NS,2024-08-30,1224,815.8,,1573.2,1580.6,Short,Close
AUSOMENT.NS,2024-10-25,105,90.0,,156.15,186.35,Short,Close
AUSTENG.BO,2024-11-08,204,220.1,,218.5,220.0,Short,Close
AUTOAXLES.NS,2024-08-28,1749,2044.1,,2080.1,2105.0,Short,Close
AUTOIND.NS,2024-11-01,106,99.75,,117.82,119.0,Short,Close
AVADHSUGAR.NS,2024-11-06,568,572.9,,634.42,643.2,Short,Close
AVAILFC.BO,2024-11-11,322,209.1,,364.75,377.9,Short,Close
AVANTEL.BO,2024-11-01,147,86.05,,174.77,175.1,Short,Close
AVANTIFEED.NS,2024-11-18,596,541.5,600.53,,628.65,Long,Open
AVG.NS,2024-10-30,399,413.85,,506.92,515.0,Short,Close
AVIVA.BO,2024-08-26,28,30.4,23.97,,23.97,Long,Open
AVL.BO,2024-11-13,481,462.5,431.65,,469.0,Long,Open
AVONMORE.BO,2024-11-18,15,13.93,14.27,,17.01,Long,Open
AVROIND.NS,2024-11-19,154,135.01,138.11,,164.75,Long,Open
AVTNPL.NS,2024-11-06,78,82.91,,84.6,85.5,Short,Close
AWHCL.NS,2024-11-05,612,684.0,,826.96,841.0,Short,Close
AXELPOLY.BO,2024-11-21,52,56.13,,62.02,63.49,Short,Close
AXISBANK.NS,2024-10-18,1142,1101.55,1168.0,,1203.85,Long,Open
AXISCADES.NS,2024-11-14,454,469.25,470.98,,529.0,Long,Open
AXITA.BO,2024-09-20,12,14.54,17.49,,18.75,Long,Open
AXTEL.BO,2024-11-08,460,426.0,,556.0,563.0,Short,Close
AYMSYNTEX.NS,2024-11-18,246,80.65,227.63,,262.09,Long,Open
B2BSOFT.BO,2024-11-11,36,26.0,,40.24,40.99,Short,Close
BABA.BO,2024-10-30,13,12.5,,19.35,19.96,Short,Close
BAFNAPH.NS,2024-11-01,80,80.0,80.62,,82.47,Long,Open
BAGFILMS.NS,2024-11-01,9,8.01,,11.58,11.77,Short,Close
BAJAJ-AUTO.NS,2024-11-06,9482,8744.6,,10002.7,10054.0,Short,Close
BAJAJCON.NS,2024-11-06,203,255.15,,233.43,236.4,Short,Close
BAJAJELEC.NS,2024-11-08,751,932.1,,896.76,927.0,Short,Close
BAJAJFINSV.NS,2024-09-27,1601,1530.8,,2014.0,2029.9,Short,Close
BAJAJHCARE.BO,2024-11-14,391,334.6,372.53,,405.0,Long,Open
BAJAJHIND.NS,2024-11-06,31,38.16,,34.93,35.4,Short,Close
BAJAJHLDNG.NS,2024-10-28,10458,7659.95,10197.9,,10897.0,Long,Open
BAJAJST.BO,2024-11-12,767,1210.6,902.13,,982.0,Long,Open
BAJFINANCE.NS,2024-10-24,6684,6915.05,,7089.79,7122.85,Short,Close
BALAJITELE.NS,2024-11-19,63,54.35,61.89,,66.6,Long,Open
BALAMINES.NS,2024-11-01,1985,2089.25,,2153.35,2160.8,Short,Close
BALAXI.NS,2024-09-17,77,79.99,,113.74,127.45,Short,Close
BALKRISHNA.NS,2024-11-05,23,22.3,,24.9,25.7,Short,Close
BALKRISIND.NS,2024-10-10,2767,2193.8,,3056.25,3069.0,Short,Close
BALMLAWRIE.NS,2024-11-01,213,254.75,,242.86,243.87,Short,Close
BALPHARMA.NS,2024-11-14,137,112.81,120.14,,128.4,Long,Open
BALRAMCHIN.NS,2024-10-30,516,352.0,,659.01,666.0,Short,Close
BALTE.BO,2024-11-06,30,24.91,,34.73,35.8,Short,Close
BALUFORGE.BO,2024-11-14,746,669.05,717.09,,820.05,Long,Open
BAMBINO.BO,2024-09-10,354,305.2,,437.61,441.3,Short,Close
BANARBEADS.NS,2024-11-19,147,94.0,132.14,,150.71,Long,Open
BANARISUG.NS,2024-10-15,3406,2395.1,,3887.75,3993.0,Short,Close
BANASFN.BO,2024-11-19,11,9.12,,11.39,11.84,Short,Close
BANCOINDIA.NS,2024-11-14,1129,636.95,791.0,,839.0,Long,Open
BANDHANBNK.NS,2024-10-28,170,184.75,176.79,,189.68,Long,Open
BANG.NS,2024-11-14,54,46.0,49.76,,54.9,Long,Open
BANKA.NS,2024-11-05,103,112.72,,130.86,133.0,Short,Close
BANKBARODA.NS,2024-11-07,236,231.0,,265.05,266.4,Short,Close
BANKBEES.BO,2024-09-26,525,453.82,,557.23,560.5,Short,Close
BANKINDIA.NS,2024-11-06,103,110.22,,113.51,114.39,Short,Close
BANSWRAS.NS,2024-11-07,131,141.4,,142.21,144.8,Short,Close
BAPACK.BO,2024-11-06,320,242.0,,402.97,405.3,Short,Close
BARBEQUE.BO,2024-11-06,507,499.5,,572.4,577.7,Short,Close
BAROEXT.BO,2024-11-18,11,9.83,8.55,,10.45,Long,Open
BASANTGL.BO,2024-11-12,18,19.03,,20.79,21.35,Short,Close
BASF.NS,2024-11-05,5629,3742.95,,8423.44,8508.95,Short,Close
BASML.NS,2024-11-06,51,46.34,,60.8,61.2,Short,Close
BATAINDIA.NS,2024-10-18,1301,1269.0,,1455.6,1468.8,Short,Close
BATLIBOI.BO,2024-11-08,145,115.6,,164.73,167.0,Short,Close
BAYERCROP.BO,2024-11-05,5727,6042.5,,6789.09,6818.0,Short,Close
BBL.NS,2024-11-07,3723,4545.05,,4777.39,4812.85,Short,Close
BBOX.NS,2024-11-14,569,446.75,530.06,,594.0,Long,Open
BBTC.NS,2024-11-06,2463,1318.2,,2799.89,2831.05,Short,Close
BBTCL.NS,2024-11-19,218,208.0,213.05,,228.0,Long,Open
BCCFUBA.BO,2024-10-31,83,55.4,,93.11,94.95,Short,Close
BCG.NS,2024-11-08,8,6.8,,8.49,8.49,Short,Close
BCLENTERPR.BO,2024-11-08,1,0.85,,1.0,1.03,Short,Close
BCLIND.NS,2024-11-07,53,55.37,,59.47,60.3,Short,Close
BCONCEPTS.NS,2024-11-06,440,540.2,534.29,,559.0,Long,Open
BCP.BO,2024-11-01,4,4.0,,4.96,5.04,Short,Close
BDH.BO,2024-11-22,344,296.0,316.38,,353.5,Long,Open
BDL.NS,2024-11-01,935,1222.35,,1112.17,1119.9,Short,Close
BEARDSELL.NS,2024-11-01,40,31.53,,47.16,47.98,Short,Close
BECTORFOOD.NS,2024-11-22,1701,1586.35,1647.63,,1740.85,Long,Open
BEDMUTHA.NS,2024-11-07,200,200.4,,232.17,247.99,Short,Close
BEEKAY.BO,2024-11-07,618,615.1,,662.71,668.0,Short,Close
BEL.NS,2024-11-06,281,275.75,,300.02,304.3,Short,Close
BELLACASA.BO,2024-10-30,522,273.0,,546.3,551.7,Short,Close
BEMHY.BO,2024-11-14,1339,1189.5,1282.31,,1420.0,Long,Open
BEML.NS,2024-11-07,3815,3542.75,,4299.14,4348.0,Short,Close
BENARAS.BO,2024-10-21,8121,8100.0,,8883.78,9350.0,Short,Close
BENGALASM.BO,2024-10-24,9348,7650.0,,10284.97,10349.95,Short,Close
